created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Sat Dec 08 03:40:35 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@barilirodolfo @canal9oficial @EstebanMirol @telefenoticias @nikitaneumann @AmelieGranata  que esto no quede impune… https://t.co/kTTOefWWEr,,Micky
Sat Dec 08 03:40:07 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: ¿Por qué debemos votar 4 veces no en este referéndum?
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConM…","San Isidro, Peru",Reina de Corazones ن
Sat Dec 08 03:40:07 +0000 2018,4,False,,[],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cómo va a poder dormir
Belén Estévez,después
De lo q hizo??
Y la mamá de ese bebito??
Al menos quiero pensar
Q esta… https://t.co/jzLLBNRUh9",,💙MariNappi💙
Sat Dec 08 03:31:35 +0000 2018,0,False,,[],no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @llamasdemaria: Llamas de María se une a la campaña silenciosa por la vida, que tendrá lugar el día de mañana 8 de Diciembre. ¡No dejes…",¡Todo tuyo María!,Giovanny Arcila
Sat Dec 08 03:31:14 +0000 2018,4,False,,[],no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Llamas de María se une a la campaña silenciosa por la vida, que tendrá lugar el día de mañana 8 de Diciembre. ¡No d… https://t.co/NeruEuuEAE","Pereira, Colombia",Llamas de María
Sat Dec 08 03:23:53 +0000 2018,0,False,,"['NoMasILEEnEntreRios', 'NoAlAborto', 'SalvemosLas2Vidas']",no,11,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MaraLau44807791: #NoMasILEEnEntreRios #NoAlAborto #SalvemosLas2Vidas https://t.co/SfWHf6G8nZ,,Silvina Pastor
Sat Dec 08 03:20:06 +0000 2018,0,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @madresenred: #SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte 
#Salvem…",,C@rSu
Sat Dec 08 03:19:13 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILEEnEntreRios', 'SalvemosLas2Vidas', 'NoAlAborto']",no,41,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @A80486111: Con las manos manchadas de sangre. #ProtocoloDeLaMuerte

@bordet #NoMasILEEnEntreRios 
#SalvemosLas2Vidas #NoAlAborto https:…",,florencia
Sat Dec 08 03:14:52 +0000 2018,0,False,,[],no,6,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: Enrique Bernales critica la intención del presidente Martín Vizcarra de mezclar la propuesta de reforma política con
Luces…",Peru,Padres en Acción Pe
Sat Dec 08 03:14:47 +0000 2018,0,False,,"['SiALaIgualdadMujerYVarón', 'ConMisHijosNoTeMetas']",no,5,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: REFERÉNDUM 2018: NO - NO - NO - NO
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMetas
#4…",Peru,Padres en Acción Pe
Sat Dec 08 03:14:39 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,6,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: Víctor Andrés Ponce se une a 4 veces NO
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMet…",Peru,Padres en Acción Pe
Sat Dec 08 03:14:03 +0000 2018,0,False,,[],no,12,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @fades217: Alguien vio alguna cobertura de los grandes medios sobre lo que pasó en Entre Ríos? NO! Rompamos desde las redes el cerco med…,,Jonathan
Sat Dec 08 03:13:47 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: ¿Por qué debemos votar 4 veces no en este referéndum?
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConM…",Peru,Padres en Acción Pe
Sat Dec 08 03:12:48 +0000 2018,0,False,,"['SiALaIgualdadMujerYVarón', 'ConMisHijosNoTeMetas']",no,6,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: 4 VECES NO - Baella Consulting
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMetas
#4Vece…",Peru,Padres en Acción Pe
Sat Dec 08 03:10:51 +0000 2018,0,False,,"['SiALaIgualdadMujerYVarón', 'ConMisHijosNoTeMetas']",no,6,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: 4 VECES NO - Baella Consulting
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMetas
#4Vece…","Lima, Peru",Federico Roberto P F
Sat Dec 08 03:09:43 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SiAlaVida']",no,11,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @yonoaflojoo: #ProtocoloDeLaMuerte
#NoAlAborto 
#SiAlaVida https://t.co/uFuK6rvdIC",,Marcela Valette
Sat Dec 08 03:05:25 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SalvemosLas2Vidas']",no,78,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SurianiSalta: Todo mi apoyo a los entrerrianos en el pedido de derogación del #ProtocoloDeLaMuerte #NoAlAborto #SalvemosLas2Vidas

CC @…",,Maria
Sat Dec 08 03:05:12 +0000 2018,0,False,,['NoAlAborto'],no,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Mirna52978442: Pena de prision para la jueza y los médicos que lo dejaron morir.. #NoAlAborto @mauriciomacri @mauriciomacri https://t.c…,Argentina,CFAPV Seccional Nacional 🇦🇷💙
Sat Dec 08 03:02:12 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,argentina,fernando arcuri
Sat Dec 08 02:56:37 +0000 2018,7,False,,[],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@villavicencio18 Todo el país en defensa por la vida! El aborto mata a un ser humano inocente, éste debe tener los… https://t.co/qw0ZQ2lX3T","Sonora, México",Lupita Sánchez
Sat Dec 08 02:48:56 +0000 2018,0,False,,['ProtocoloDeLaMuerte'],no,84,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Adriana40603166: #ProtocoloDeLaMuerte @bordet  Destitución de la jueza ya. Respete la Constitución Nacional Argentina, que defiende des…",,Patricia Marin
Sat Dec 08 02:48:00 +0000 2018,0,False,,[],no,12,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @fades217: Alguien vio alguna cobertura de los grandes medios sobre lo que pasó en Entre Ríos? NO! Rompamos desde las redes el cerco med…,"La Plata, Argentina",Damian dias
Sat Dec 08 02:44:30 +0000 2018,1,False,,['ProtocoloDeLaMuerte'],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Derogación YA del #ProtocoloDeLaMuerte
No leo a las feminazis abortistas repudiar el asesinato de un niño que nació… https://t.co/s8elhvhjTP",,Fa©u
Sat Dec 08 02:41:06 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,6,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: Víctor Andrés Ponce se une a 4 veces NO
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMet…","Lima, Perú",Amelia Garzón Battistini
Sat Dec 08 02:40:37 +0000 2018,0,False,,"['JuezaEstevezYMedicosERiosPresos', 'NoMasILEEnEntreRios', 'NoAlAborto', 'Nofueley', 'estadoComplice']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FleytaMirta: #JuezaEstevezYMedicosERiosPresos
#NoMasILEEnEntreRios 
#NoAlAborto #Nofueley 
Repudio total
#estadoComplice https://t.co/k…",,Graciela de la Cruz
Sat Dec 08 02:40:28 +0000 2018,0,False,,[],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @irisnancyg: @AMuchart @clarasanz1 @Noticiauno @CarlosTrabouls1 @marianoobarrio @AbogadosVida @CfapvsecC @f_secin @SemaforoRoto @Agradec…,,Lavidaprimero1
Sat Dec 08 02:39:19 +0000 2018,0,False,,['NoAlAborto'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",La sororidad y la empatía al tacho que dulces que son 😑#NoAlAborto https://t.co/ypri6GXtrI,argentina,lore-77💙
Sat Dec 08 02:35:48 +0000 2018,0,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @madresenred: #SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte 
#Salvem…","Santiago del Estero, Argentina",Mariana
Sat Dec 08 02:30:43 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'SalvemosLas2Vidas', 'ArgentinaEsProVida', 'NoAlAborto']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PietasMeFecit: #ProtocoloDeLaMuerte 
#SalvemosLas2Vidas 
#ArgentinaEsProVida 
#NoAlAborto https://t.co/upDaGAv1J8",La Plata,MARINA C MARTINEZ
Sat Dec 08 02:30:37 +0000 2018,0,False,,"['NoAlAborto', 'ProtocoloDeLaMuerte']",no,9,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @A80486111: @RubinsteinOk Ministro Aborto, de usted tampoco nos olvidamos. #NoAlAborto #ProtocoloDeLaMuerte","Rafaela, Argentina",juan silva
Sat Dec 08 02:19:36 +0000 2018,2,False,,[],no,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Me pregunto que habrá en su conciencia. Cuando pierdes el corazón, la sensibilidad, te transformas exactamente en e… https://t.co/YNRABofbGT",,Carolina Bau
Sat Dec 08 02:18:59 +0000 2018,0,False,,"['NoAlAborto', 'ProtocoloDeLaMuerte']",no,9,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @A80486111: @RubinsteinOk Ministro Aborto, de usted tampoco nos olvidamos. #NoAlAborto #ProtocoloDeLaMuerte","Córdoba, Argentina",PilyPuy💙💙
Sat Dec 08 02:18:53 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'SalvemosLas2Vidas', 'ArgentinaEsProVida', 'NoAlAborto']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ProtocoloDeLaMuerte 
#SalvemosLas2Vidas 
#ArgentinaEsProVida 
#NoAlAborto https://t.co/upDaGAv1J8",Argentina,MGabriela
Sat Dec 08 02:13:21 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SalvemosLas2Vidas']",no,78,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SurianiSalta: Todo mi apoyo a los entrerrianos en el pedido de derogación del #ProtocoloDeLaMuerte #NoAlAborto #SalvemosLas2Vidas

CC @…","San Isidro, Argentina",#ArgentinaProvida
Sat Dec 08 02:11:06 +0000 2018,0,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @madresenred: #SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte 
#Salvem…",Irlanda. Plutón y más alla...,Albana
Sat Dec 08 02:08:16 +0000 2018,0,False,,"['NoAlAborto', 'ProtocoloDeLaMuerte']",no,21,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @noelia2882: Hoy cada pañuelo verde con el q me cruzo me provoca mayor tristeza 
#NoAlAborto
#ProtocoloDeLaMuerte",Argentina,ÚNICO GRANDE !💪💙💛💙
Sat Dec 08 02:06:35 +0000 2018,6,False,,['AbortoCriminal'],no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",@clarincom Clarín y la lpqtp fue un #AbortoCriminal y sabemos que el sionismo está detrás del nuevo orden mundial y… https://t.co/31mEjsNUpN,bs as,Armando_lbdo  🇦🇷💙
Sat Dec 08 02:05:18 +0000 2018,0,False,,[],no,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MonicaElenaCab5: @VidaArg @bordet @unidadprovida @AgustinLaje @fiore_cristina @PolitologosV @BuenaDataOK @SilviaEdePerez @altamirano_ma…,"Córdoba, Argentina",Chimi Lucena
Sat Dec 08 02:02:48 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SalvemosLas2Vidas']",no,78,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @SurianiSalta: Todo mi apoyo a los entrerrianos en el pedido de derogación del #ProtocoloDeLaMuerte #NoAlAborto #SalvemosLas2Vidas

CC @…","Jujuy, Argentina",Liliana20108
Sat Dec 08 02:02:37 +0000 2018,0,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @madresenred: #SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte 
#Salvem…","Buenos Aires, Argentina",Graciela Paske
Sat Dec 08 02:02:15 +0000 2018,0,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @madresenred: #SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte 
#Salvem…",San Martin - Rosas - Peron,Flor de Peruca
Sat Dec 08 02:00:57 +0000 2018,52,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte… https://t.co/8i8Gm0Qqpk","Rosario, Argentina",#MadresEnRed
Sat Dec 08 01:59:03 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILEEnEntreRios', 'SalvemosLas2Vidas', 'NoAlAborto']",no,41,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @A80486111: Con las manos manchadas de sangre. #ProtocoloDeLaMuerte

@bordet #NoMasILEEnEntreRios 
#SalvemosLas2Vidas #NoAlAborto https:…",,Roque S. C.
Sat Dec 08 01:56:29 +0000 2018,0,False,,[],no,9,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Nicperz: @fundlibre @LiveAction 5 month baby born alive during ilegal abortion, medics abandom him on a table because haven't the heart…","San Isidro, Argentina",#ArgentinaProvida
Sat Dec 08 01:55:12 +0000 2018,0,False,,[],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @74_hero: @Luchaxlavidapsi @unidadprovida @clarincom @eltreceoficial Se me parte el alma Dios mio. Basta de esta Cultura de la muerte!
#…",Dolores.Pcia Bs.As,Mirta Susana
Sat Dec 08 01:51:51 +0000 2018,0,False,,"['NoAlAborto', 'ProtocoloDeLaMuerte']",no,21,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @noelia2882: Hoy cada pañuelo verde con el q me cruzo me provoca mayor tristeza 
#NoAlAborto
#ProtocoloDeLaMuerte",Argentina,GracielaZutara
Sat Dec 08 01:51:21 +0000 2018,0,False,,"['SiALaIgualdadMujerYVarón', 'ConMisHijosNoTeMetas']",no,5,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: REFERÉNDUM 2018: NO - NO - NO - NO
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMetas
#4…",,Carolina Castillo
Sat Dec 08 01:50:49 +0000 2018,0,False,,"['NoMasILEEnEntreRios', 'NoAlAborto', 'SalvemosLas2Vidas']",no,11,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MaraLau44807791: #NoMasILEEnEntreRios #NoAlAborto #SalvemosLas2Vidas https://t.co/SfWHf6G8nZ,,Andrea Ghidini
Sat Dec 08 01:46:07 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SalvemosLas2Vidas']",no,78,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SurianiSalta: Todo mi apoyo a los entrerrianos en el pedido de derogación del #ProtocoloDeLaMuerte #NoAlAborto #SalvemosLas2Vidas

CC @…",En el lugar y tiempo correctos,Octubre Solari
Sat Dec 08 01:44:52 +0000 2018,0,False,,[],no,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MonicaElenaCab5: @VidaArg @bordet @unidadprovida @AgustinLaje @fiore_cristina @PolitologosV @BuenaDataOK @SilviaEdePerez @altamirano_ma…,En el lugar y tiempo correctos,Octubre Solari
Sat Dec 08 01:43:57 +0000 2018,0,False,,[],no,26,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LaVascaHija: Me saca muy mal que alguien pueda defender o minimizar el aborto del bebé de 5 meses de gestación que agonizó 10 hs. Aunqu…,Mi hogar ,Luis Butler
Sat Dec 08 01:42:26 +0000 2018,1,False,,[],no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Un ratito antes estaba adentro y hubiera podido ser abortado de haberse sancionado la ley en Argentina. Te das cuen… https://t.co/ZuOuX6qDzC,,Marcela Gomez 💙
Sat Dec 08 01:40:33 +0000 2018,0,False,,['ProtocoloDeLaMuerte'],no,84,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Adriana40603166: #ProtocoloDeLaMuerte @bordet  Destitución de la jueza ya. Respete la Constitución Nacional Argentina, que defiende des…",,PatoArse 💙💙💙
Sat Dec 08 01:40:08 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,,Viq
Sat Dec 08 01:39:18 +0000 2018,0,False,,[],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CPasiba: Que facil se la hacen,Y que difícil es que entiendan que solo son marionetas  De Estas corporaciones.Sigan aplaudiendo al FMI…",,Chica Pasiba
Sat Dec 08 01:34:14 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Muchas precisiones sobre los ""derechos"" de las personas a acceder a la ILE. Y del bebe asesinado ni palabra.… https://t.co/6kNdznF9bp",,Trinidad Iribarne
Sat Dec 08 01:33:55 +0000 2018,0,False,,"['NoMasILEEnEntreRios', 'Salta']",no,98,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SurianiSalta: Apoyo la moción, #NoMasILEEnEntreRios ni en ninguna otra parte de la Argentina. La provincia de #Salta adhirió al protoco…","Salta, Argentina",Pablo Gallardo
Sat Dec 08 01:32:40 +0000 2018,0,False,,['ProtocoloDeLaMuerte'],no,14,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @A80486111: Rompamos con el Silencio Mediático. Mostremos una vez más lo que los medios callan. ¡Cómplices!

#ProtocoloDeLaMuerte
#NoMas…",,Nori Volpacchio
